team_id,team_name,player_id,player_name,age,position,club,league,nationality,caps,international_goals,market_value,player_rating,season_minutes,season_appearances
1836,Panama,22771,Roderick Miller,34.0,Defence,,,Panama,,,,,,
1836,Panama,43786,Fidel Escobar,31.0,Defence,,,Panama,,,,,,
1836,Panama,43787,Éric Davis,35.0,Defence,,,Panama,,,,,,
1836,Panama,76711,Andrés Andrade,27.0,Defence,,,Panama,,,,,,
1836,Panama,84481,César Blackman,28.0,Defence,,,Panama,,,,,,
1836,Panama,100199,Jiovany Ramos,29.0,Defence,,,Panama,,,,,,
1836,Panama,103208,José Cordoba,25.0,Defence,,,Panama,,,,,,
1836,Panama,188908,Michael Murillo,30.0,Defence,,,Panama,,,,,,
1836,Panama,253717,Edgardo Fariña,24.0,Defence,,,Panama,,,,,,
1836,Panama,275040,Jorge Gutiérrez,27.0,Defence,,,Panama,,,,,,
1836,Panama,3864,Adalberto Carrasquilla,27.0,Midfield,,,Panama,,,,,,
1836,Panama,8919,José Luis Rodríguez,27.0,Midfield,,,Panama,,,,,,
1836,Panama,28668,Cecilio Waterman,35.0,Midfield,,,Panama,,,,,,
1836,Panama,39139,Édgar Bárcenas,32.0,Midfield,,,Panama,,,,,,
1836,Panama,43793,Aníbal Godoy,36.0,Midfield,,,Panama,,,,,,
1836,Panama,58751,Alberto Quintero,38.0,Midfield,,,Panama,,,,,,
1836,Panama,103158,Carlos Harvey,26.0,Midfield,,,Panama,,,,,,
1836,Panama,110577,César Yanis,30.0,Midfield,,,Panama,,,,,,
1836,Panama,166946,Christian Martinez,29.0,Midfield,,,Panama,,,,,,
1836,Panama,3868,José Fajardo,32.0,Offence,,,Panama,,,,,,
1836,Panama,43795,Ismael Díaz,29.0,Offence,,,Panama,,,,,,
1836,Panama,105650,Tomas Rodriguez,27.0,Offence,,,Panama,,,,,,
1836,Panama,159094,Azarias Londoño,24.0,Offence,,,Panama,,,,,,
1930,Cape Verde Islands,53172,Márcio Rosa,29.0,Goalkeeper,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,120725,Vózinha,40.0,Goalkeeper,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,150997,C.J. dos Santos,25.0,Goalkeeper,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,593,Steven Moreira,31.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,814,Logan Costa,25.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,36618,Roberto Lopes,33.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,45328,Diney Borges,31.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,63097,Stopira,38.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,209178,Sidny Lopes Cabral,23.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,213136,Wagner Pina,23.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,246869,Kelvin Pires,26.0,Defence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,7759,Deroy Duarte,26.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,30554,Garry Rodrigues,35.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,40121,Kevin Pina,29.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,67968,Laros Duarte,29.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,103108,Yannick Semedo,30.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,145346,Telmo Arcanjo,24.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,167455,Jamiro Monteiro,32.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,212575,João Paulo,28.0,Midfield,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,9278,Willy Semedo,32.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,30502,Ryan Mendes,36.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,37116,Jovane Cabral,27.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,151942,Gilson Tavares,24.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,166784,Nuno Da Costa,35.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,175919,Dailon Rocha Livramento,25.0,Offence,,,Cape Verde Islands,,,,,,
1930,Cape Verde Islands,213119,Hélio Varela,24.0,Offence,,,Cape Verde Islands,,,,,,
1934,Congo DR,98898,Timothy Fayulu,26.0,Goalkeeper,,,Congo DR,,,,,,
1934,Congo DR,106838,Lionel Mpasi,31.0,Goalkeeper,,,Congo DR,,,,,,
1934,Congo DR,170838,Matthieu Epolo,21.0,Goalkeeper,,,Congo DR,,,,,,
1934,Congo DR,3894,Axel Tuanzebe,28.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,7918,Chancel Mbemba,31.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,8158,Aaron Wan-Bissaka,28.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,8204,Arthur Masuaku,32.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,8700,Joris Kayembe,31.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,9160,Dylan Batubinsika,30.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,82600,Gédéon Kalulu,28.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,220602,Steve Kapuadi,28.0,Defence,,,Congo DR,,,,,,
1934,Congo DR,8596,Gaël Kakuta,34.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,8701,Samuel Moutoussamy,29.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,8854,Edo Kayembe,28.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,14596,Aaron Tshibola,31.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,30876,Charles Pickel,29.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,182273,Noah Sadiki,21.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,192666,Ngal'ayel Mukau,21.0,Midfield,,,Congo DR,,,,,,
1934,Congo DR,612,Yoane Wissa,29.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,9309,Theo Bongonda,30.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,21583,Cédric Bakambu,35.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,74554,Simon Banza,29.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,125668,Nathanael Mbuku,24.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,166776,Meschack Elia,28.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,243626,Brian Cipenga,28.0,Offence,,,Congo DR,,,,,,
1934,Congo DR,245577,Fiston Mayele,31.0,Offence,,,Congo DR,,,,,,
1935,Ivory Coast,616,Yahia Fofana,25.0,Goalkeeper,,,Ivory Coast,,,,,,
1935,Ivory Coast,8292,Alban Lafont,27.0,Goalkeeper,,,Ivory Coast,,,,,,
1935,Ivory Coast,170943,Mohamed Kone,24.0,Goalkeeper,,,Ivory Coast,,,,,,
1935,Ivory Coast,526,Evan N'Dicka,26.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,700,Christopher Operi,29.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,37432,Ghislain Konan,30.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,113375,Wilfried Singo,25.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,135473,Guela Doué,23.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,149731,Emmanuel Agbadou,28.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,167098,Odilon Kossounou,25.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,191760,Ousmane Diomande,22.0,Defence,,,Ivory Coast,,,,,,
1935,Ivory Coast,1747,Franck Kessié,29.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,2126,Seko Fofana,31.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,8307,Ibrahim Sangaré,28.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,8430,Jean Michaël Seri,34.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,133584,Amad Diallo,23.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,144698,Parfait Guiagon,25.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,269161,Christ Ravynel Inao Oulaï,20.0,Midfield,,,Ivory Coast,,,,,,
1935,Ivory Coast,8412,Nicolas Pépé,31.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,128710,Evann Guessand,24.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,152738,Ange-Yoan Bonny,22.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,156808,Sepe Elye Wahi,23.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,166249,Simon Adingra,24.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,188275,Oumar Diakite,22.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,249312,Bazoumana Touré,20.0,Offence,,,Ivory Coast,,,,,,
1935,Ivory Coast,277484,Yan Diomandé,19.0,Offence,,,Ivory Coast,,,,,,
8030,Qatar,103173,Salah Zakaria,27.0,Goalkeeper,,,Qatar,,,,,,
8030,Qatar,129104,Meshaal Barsham,28.0,Goalkeeper,,,Qatar,,,,,,
8030,Qatar,156781,Mahmoud Abunada,26.0,Goalkeeper,,,Qatar,,,,,,
8030,Qatar,115828,Boualem Khoukhi,35.0,Defence,,,Qatar,,,,,,
8030,Qatar,189707,Jassem Gaber Abdulsallam,24.0,Defence,,,Qatar,,,,,,
8030,Qatar,189725,Homam Ahmed,26.0,Defence,,,Qatar,,,,,,
8030,Qatar,189969,Ró-Ró,35.0,Defence,,,Qatar,,,,,,
8030,Qatar,194260,Lucas Mendes,35.0,Defence,,,Qatar,,,,,,
8030,Qatar,249804,Sultan Al Brake,30.0,Defence,,,Qatar,,,,,,
8030,Qatar,253305,Hashemi Al Hussain,22.0,Defence,,,Qatar,,,,,,
8030,Qatar,295191,Issa Laye,28.0,Defence,,,Qatar,,,,,,
8030,Qatar,295196,Ayoub Al-Oui,21.0,Defence,,,Qatar,,,,,,
8030,Qatar,57667,Assim Madibo,29.0,Midfield,,,Qatar,,,,,,
8030,Qatar,115827,Abdulaziz Hatem,35.0,Midfield,,,Qatar,,,,,,
8030,Qatar,115829,Karim Boudiaf,35.0,Midfield,,,Qatar,,,,,,
8030,Qatar,115832,Ahmed Fathy,33.0,Midfield,,,Qatar,,,,,,
8030,Qatar,129107,Yusuf Abdurisag,26.0,Midfield,,,Qatar,,,,,,
8030,Qatar,249923,Ahmed Al Ganehi,25.0,Midfield,,,Qatar,,,,,,
8030,Qatar,253301,Tahsin Jamshid,19.0,Midfield,,,Qatar,,,,,,
8030,Qatar,295195,Mohamed Al-Mannai,22.0,Midfield,,,Qatar,,,,,,
8030,Qatar,57652,Akram Afif,29.0,Offence,,,Qatar,,,,,,
8030,Qatar,115837,Almoez Ali,29.0,Offence,,,Qatar,,,,,,
8030,Qatar,135684,Mohammed Muntari,32.0,Offence,,,Qatar,,,,,,
8030,Qatar,189973,Hassan Al Haydos,35.0,Offence,,,Qatar,,,,,,
8030,Qatar,189976,Ahmed Alaa Eldin,33.0,Offence,,,Qatar,,,,,,
8030,Qatar,255986,Edmílson,31.0,Offence,,,Qatar,,,,,,
8049,Jordan,243818,Yazeed Abu Layla,33.0,Goalkeeper,,,Jordan,,,,,,
8049,Jordan,249669,Abdallah Al Fakhouri,26.0,Goalkeeper,,,Jordan,,,,,,
8049,Jordan,250010,Noureddin Bani Ateyah,33.0,Goalkeeper,,,Jordan,,,,,,
8049,Jordan,116915,Ehsan Haddad,32.0,Defence,,,Jordan,,,,,,
8049,Jordan,116921,Saleem Obaid,34.0,Defence,,,Jordan,,,,,,
8049,Jordan,119303,Yazan Al Arab,30.0,Defence,,,Jordan,,,,,,
8049,Jordan,202806,Mohammad Abualnadi,25.0,Defence,,,Jordan,,,,,,
8049,Jordan,244110,Abdallah Naseeb,32.0,Defence,,,Jordan,,,,,,
8049,Jordan,249653,Saed Al Rosan,29.0,Defence,,,Jordan,,,,,,
8049,Jordan,295354,Husam Abu Dahab,26.0,Defence,,,Jordan,,,,,,
8049,Jordan,295867,Anas Badawi,28.0,Defence,,,Jordan,,,,,,
8049,Jordan,231890,Nizar Al Rashdan,27.0,Midfield,,,Jordan,,,,,,
8049,Jordan,244171,Rajaei Ayed,32.0,Midfield,,,Jordan,,,,,,
8049,Jordan,244206,Noor Al Rawabdeh,29.0,Midfield,,,Jordan,,,,,,
8049,Jordan,244241,Mohammad Abu Hasheesh,31.0,Midfield,,,Jordan,,,,,,
8049,Jordan,249756,Ibrahim Saadeh,26.0,Midfield,,,Jordan,,,,,,
8049,Jordan,295351,Mohammad Al-Dawoud,33.0,Midfield,,,Jordan,,,,,,
8049,Jordan,295352,Amer Jamous,23.0,Midfield,,,Jordan,,,,,,
8049,Jordan,98763,Musa Al Taamari,29.0,Offence,,,Jordan,,,,,,
8049,Jordan,116928,Mahmoud Al Mardi,32.0,Offence,,,Jordan,,,,,,
8049,Jordan,244174,Ali Olwan,26.0,Offence,,,Jordan,,,,,,
8049,Jordan,244346,Mohannad Abu Taha,23.0,Offence,,,Jordan,,,,,,
8049,Jordan,249762,Mohammad Abu Zrayq,28.0,Offence,,,Jordan,,,,,,
8049,Jordan,280317,Ibrahim Sabra,20.0,Offence,,,Jordan,,,,,,
8049,Jordan,295348,Odeh Fakhoury,20.0,Offence,,,Jordan,,,,,,
8049,Jordan,295350,Ali Azaizeh,22.0,Offence,,,Jordan,,,,,,
8062,Iraq,117137,Jalal Hassan,35.0,Goalkeeper,,,Iraq,,,,,,
8062,Iraq,132162,Fahad Talib,31.0,Goalkeeper,,,Iraq,,,,,,
8062,Iraq,236206,Ahmed Basil,29.0,Goalkeeper,,,Iraq,,,,,,
8062,Iraq,129968,Hussein Ali,24.0,Defence,,,Iraq,,,,,,
8062,Iraq,152724,Merchas Doski,26.0,Defence,,,Iraq,,,,,,
8062,Iraq,210821,Rebin Sulaka,34.0,Defence,,,Iraq,,,,,,
8062,Iraq,236191,Mustafa Saadoun,25.0,Defence,,,Iraq,,,,,,
8062,Iraq,236195,Ahmed Yahya,30.0,Defence,,,Iraq,,,,,,
8062,Iraq,236201,Frans Putros,32.0,Defence,,,Iraq,,,,,,
8062,Iraq,249839,Zaid Tahseen,25.0,Defence,,,Iraq,,,,,,
8062,Iraq,249877,Manaf Younis,29.0,Defence,,,Iraq,,,,,,
8062,Iraq,253190,Akam Hashem,27.0,Defence,,,Iraq,,,,,,
8062,Iraq,31373,Amir Al Ammari,28.0,Midfield,,,Iraq,,,,,,
8062,Iraq,35515,Kevin Yakob,25.0,Midfield,,,Iraq,,,,,,
8062,Iraq,117481,Aimar Sher,23.0,Midfield,,,Iraq,,,,,,
8062,Iraq,123067,Ibrahim Bayesh,26.0,Midfield,,,Iraq,,,,,,
8062,Iraq,165049,Youssef Amyn,22.0,Midfield,,,Iraq,,,,,,
8062,Iraq,167462,Ahmed Qasem,22.0,Midfield,,,Iraq,,,,,,
8062,Iraq,176642,Zidane Iqbal,23.0,Midfield,,,Iraq,,,,,,
8062,Iraq,295321,Zaid Ismail,24.0,Midfield,,,Iraq,,,,,,
8062,Iraq,117153,Aymen Hussein,30.0,Offence,,,Iraq,,,,,,
8062,Iraq,177008,Ali Al-Hamadi,24.0,Offence,,,Iraq,,,,,,
8062,Iraq,193630,Marko Farji,22.0,Offence,,,Iraq,,,,,,
8062,Iraq,218847,Ali Jassim El-Aibi,22.0,Offence,,,Iraq,,,,,,
8062,Iraq,221753,Mohanad Ali,25.0,Offence,,,Iraq,,,,,,
8062,Iraq,295189,Ali Yousif,30.0,Offence,,,Iraq,,,,,,
8070,Uzbekistan,243911,Abduvakhid Nematov,25.0,Goalkeeper,,,Uzbekistan,,,,,,
8070,Uzbekistan,244395,Botir Ergashev,30.0,Goalkeeper,,,Uzbekistan,,,,,,
8070,Uzbekistan,244531,Utkir Yusupov,35.0,Goalkeeper,,,Uzbekistan,,,,,,
8070,Uzbekistan,132172,Rustam Ashurmatov,29.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,132173,Umar Eshmurodov,33.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,212868,Abdukodir Khusanov,22.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,221787,Jakhongir O'rozov,22.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,231904,Farrukh Sayfiyev,35.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,243825,Khodjiakbar Alijonov,29.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,243838,Sherzod Nasrullayev,27.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,243928,Abdulla Abdullayev,28.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,295345,Bekhruz Karimov,18.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,295866,Avazbek Ulmasaliev,26.0,Defence,,,Uzbekistan,,,,,,
8070,Uzbekistan,49149,Dostonbek Xamdamov,29.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,117321,Otabek Shukurov,29.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,119221,Oston Urunov,25.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,132176,Jamshid Iskanderov,32.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,149716,Akmal Mozgovoy,26.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,214531,Abbosbek Fayzullaev,22.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,232740,Azizjon Ganiev,28.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,232753,Odiljon Hamrobekov,30.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,262464,Sherzod Esanov,23.0,Midfield,,,Uzbekistan,,,,,,
8070,Uzbekistan,49307,Eldor Shomurodov,30.0,Offence,,,Uzbekistan,,,,,,
8070,Uzbekistan,183140,Igor Sergeev,33.0,Offence,,,Uzbekistan,,,,,,
8070,Uzbekistan,212675,Ruslanbek Jiyanov,25.0,Offence,,,Uzbekistan,,,,,,
8070,Uzbekistan,249659,Azizbek Amonov,28.0,Offence,,,Uzbekistan,,,,,,
8601,Netherlands,9923,Mark Flekken,32.0,Goalkeeper,,,Netherlands,,,,,,
8601,Netherlands,126870,Bart Verbruggen,23.0,Goalkeeper,,,Netherlands,,,,,,
8601,Netherlands,137691,Robin Roefs,23.0,Goalkeeper,,,Netherlands,,,,,,
8601,Netherlands,7417,Denzel Dumfries,30.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,7869,Virgil van Dijk,34.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,8240,Nathan Aké,31.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,98566,Jan Paul van Hecke,26.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,98816,Jurrien Timber,24.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,131177,Mickey van de Ven,25.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,189477,Jorrel Hato,20.0,Defence,,,Netherlands,,,,,,
8601,Netherlands,1848,Marten de Roon,35.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7457,Donyell Malen,27.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7559,Frenkie de Jong,29.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7565,Noa Lang,26.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7688,Guus Til,28.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7693,Teun Koopmeiners,28.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7696,Tijjani Reijnders,27.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,81793,Ryan Gravenberch,24.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,97505,Mats Wieffer,26.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,97536,Quinten Timber,24.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,102193,Crysencio Summerville,24.0,Midfield,,,Netherlands,,,,,,
8601,Netherlands,7459,Cody Gakpo,27.0,Offence,,,Netherlands,,,,,,
8601,Netherlands,7561,Justin Kluivert,27.0,Offence,,,Netherlands,,,,,,
8601,Netherlands,7697,Wout Weghorst,33.0,Offence,,,Netherlands,,,,,,
8601,Netherlands,8472,Memphis Depay,32.0,Offence,,,Netherlands,,,,,,
8601,Netherlands,97535,Brian Brobbey,24.0,Offence,,,Netherlands,,,,,,
8872,Norway,6843,Ørjan Nyland,35.0,Goalkeeper,,,Norway,,,,,,
8872,Norway,44441,Egil Selvik,28.0,Goalkeeper,,,Norway,,,,,,
8872,Norway,146024,Sander Tangvik,23.0,Goalkeeper,,,Norway,,,,,,
8872,Norway,16068,Kristoffer Ajer,28.0,Defence,,,Norway,,,,,,
8872,Norway,16197,Torbjørn Heggem,27.0,Defence,,,Norway,,,,,,
8872,Norway,37913,Fredrik Bjørkan,27.0,Defence,,,Norway,,,,,,
8872,Norway,38548,Marcus Pedersen,25.0,Defence,,,Norway,,,,,,
8872,Norway,44030,Julian Ryerson,28.0,Defence,,,Norway,,,,,,
8872,Norway,44032,Leo Østigård,26.0,Defence,,,Norway,,,,,,
8872,Norway,135036,Henrik Falchener,23.0,Defence,,,Norway,,,,,,
8872,Norway,145159,Sondre Langås,25.0,Defence,,,Norway,,,,,,
8872,Norway,205467,David Wolfe,24.0,Defence,,,Norway,,,,,,
8872,Norway,7421,Morten Thorsby,30.0,Midfield,,,Norway,,,,,,
8872,Norway,7427,Martin Ødegaard,27.0,Midfield,,,Norway,,,,,,
8872,Norway,8973,Sander Berge,28.0,Midfield,,,Norway,,,,,,
8872,Norway,37924,Patrick Berg,28.0,Midfield,,,Norway,,,,,,
8872,Norway,38088,Fredrik Aursnes,30.0,Midfield,,,Norway,,,,,,
8872,Norway,44033,Kristian Thorstvedt,27.0,Midfield,,,Norway,,,,,,
8872,Norway,150589,Thelo Aasgaard,24.0,Midfield,,,Norway,,,,,,
8872,Norway,169295,Antonio Nusa,21.0,Midfield,,,Norway,,,,,,
8872,Norway,179716,Oscar Bobb,22.0,Midfield,,,Norway,,,,,,
8872,Norway,8167,Alexander Sørloth,30.0,Offence,,,Norway,,,,,,
8872,Norway,37916,Jens Hauge,26.0,Offence,,,Norway,,,,,,
8872,Norway,38101,Erling Haaland,25.0,Offence,,,Norway,,,,,,
8872,Norway,157796,Andreas Schjelderup,22.0,Offence,,,Norway,,,,,,
8872,Norway,213269,Jørgen Strand Larsen,26.0,Offence,,,Norway,,,,,,
8873,Scotland,3981,Angus Gunn,30.0,Goalkeeper,,,Scotland,,,,,,
8873,Scotland,15607,Craig Gordon,43.0,Goalkeeper,,,Scotland,,,,,,
8873,Scotland,34960,Liam Kelly,30.0,Goalkeeper,,,Scotland,,,,,,
8873,Scotland,3986,Grant Hanley,34.0,Defence,,,Scotland,,,,,,
8873,Scotland,5769,Dominic Hyam,30.0,Defence,,,Scotland,,,,,,
8873,Scotland,7868,Andrew Robertson,32.0,Defence,,,Scotland,,,,,,
8873,Scotland,15615,Kieran Tierney,29.0,Defence,,,Scotland,,,,,,
8873,Scotland,16070,Jack Hendry,31.0,Defence,,,Scotland,,,,,,
8873,Scotland,34411,Anthony Ralston,27.0,Defence,,,Scotland,,,,,,
8873,Scotland,34429,John Souttar,29.0,Defence,,,Scotland,,,,,,
8873,Scotland,34486,Scott McKenna,29.0,Defence,,,Scotland,,,,,,
8873,Scotland,101111,Aaron Hickey,24.0,Defence,,,Scotland,,,,,,
8873,Scotland,138174,Nathan Patterson,24.0,Defence,,,Scotland,,,,,,
8873,Scotland,7905,Scott McTominay,29.0,Midfield,,,Scotland,,,,,,
8873,Scotland,34494,Kenny McLean,34.0,Midfield,,,Scotland,,,,,,
8873,Scotland,34495,Ryan Christie,31.0,Midfield,,,Scotland,,,,,,
8873,Scotland,34638,Lewis Ferguson,26.0,Midfield,,,Scotland,,,,,,
8873,Scotland,34646,John McGinn,31.0,Midfield,,,Scotland,,,,,,
8873,Scotland,176789,Ben Doak,20.0,Midfield,,,Scotland,,,,,,
8873,Scotland,270697,Findlay Curtis,,Midfield,,,Scotland,,,,,,
8873,Scotland,290139,Tyler Fletcher,19.0,Midfield,,,England,,,,,,
8873,Scotland,4119,Che Adams,29.0,Offence,,,Scotland,,,,,,
8873,Scotland,25606,George Hirst,27.0,Offence,,,Scotland,,,,,,
8873,Scotland,35101,Ross Stewart,29.0,Offence,,,Scotland,,,,,,
8873,Scotland,35126,Lyndon Dykes,30.0,Offence,,,Scotland,,,,,,
8873,Scotland,52043,Lawrence Shankland,30.0,Offence,,,Scotland,,,,,,
9460,Curaçao,7412,Trevor Doornbusch,26.0,Goalkeeper,,,Curaçao,,,,,,
9460,Curaçao,7437,Eloy Room,37.0,Goalkeeper,,,Curaçao,,,,,,
9460,Curaçao,171283,Tyrick Bodak,24.0,Goalkeeper,,,Curaçao,,,,,,
9460,Curaçao,7229,Roshon van Eijma,28.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,7438,Joshua Brenet,32.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,7443,Armando Obispo,27.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,7744,Sheral Floranus,27.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,9428,Riechedly Bazoer,29.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,55417,Juriën Gaari,32.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,137697,Shurandy Sambo,24.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,149120,Ar'jany Martha,22.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,166156,Livano Comenencia,22.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,177433,Deveron Fonville,23.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,191954,Tyrese Noslin,23.0,Defence,,,Curaçao,,,,,,
9460,Curaçao,4280,Leandro Bacuna,34.0,Midfield,,,Curaçao,,,,,,
9460,Curaçao,7274,Godfried Roemeratoe,26.0,Midfield,,,Curaçao,,,,,,
9460,Curaçao,7518,Juninho Bacuna,28.0,Midfield,,,Curaçao,,,,,,
9460,Curaçao,53327,Kevin Felida,26.0,Midfield,,,Curaçao,,,,,,
9460,Curaçao,6597,Gervane Kastaneer,30.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,7986,Kenji Gorré,31.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,8288,Jürgen Locadia,32.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,98483,Tahith Chong,26.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,137025,Sontje Hansen,24.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,149134,Jearl Margaritha,26.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,156631,Jeremy Antonisse,24.0,Offence,,,Curaçao,,,,,,
9460,Curaçao,190770,Brandley Kuwas,33.0,Offence,,,Curaçao,,,,,,
